Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-04-03 - EDM 6, ANA 1",EDM,1.0,45.177,52.452,34.086,39.189,2.981,3.126,10.387,11.683,2.189,2.051,7.924000000000001,8.205,20.465,24.178,0.188,0.407,10.755,11.321,13.095000000000002,14.172999999999998,0.591,0.6809999999999999,5.763,7.276999999999999,1.0087,25.795,23.533,25.76,27.754999999999995,2.285,2.633
"2022-04-05 - EDM 2, SJ 1",EDM,1.0,44.358,55.355,33.522000000000006,42.71,2.67,3.181,10.072,12.246,2.077,1.573,7.593999999999999,8.388,20.381,25.382,0.0,0.8480000000000001,10.579,12.852,12.87,15.077000000000002,0.591,0.7779999999999999,5.902,7.765000000000001,1.0094,25.419,23.015,27.197000000000003,30.152,2.213,2.804
"2022-04-07 - EDM 3, LA 2",EDM,1.0,45.834,53.539,34.779,41.367,2.57,2.79,10.34,10.931,2.077,1.378,7.776999999999999,7.55,19.852,25.765,0.0,0.8480000000000001,9.96,12.988,14.153,14.246,0.491,0.583,6.311,7.247,1.0013999999999998,25.712,24.511,25.097,29.017,2.284,2.5770000000000004
"2022-04-09 - COL 2, EDM 1",EDM,1.0,46.115,52.489,34.374,40.432,2.357,2.729,9.698,11.347,1.769,1.197,7.489,7.487999999999999,19.848,23.312,0.088,0.8700000000000001,10.647,12.351,14.359,13.966000000000005,0.491,0.6880000000000001,5.771,7.395999999999999,1.0114,25.701,24.1,25.218,28.353,2.235,2.587
"2022-04-12 - EDM 1, MIN 5",EDM,2.0,47.42,54.13399999999999,36.291,42.114,2.458,2.722,9.538,12.367,1.769,1.19,7.514999999999999,8.342,20.98,23.055,0.088,0.8700000000000001,11.032,12.355,14.734,14.427999999999995,0.5970000000000001,0.6880000000000001,6.504,7.764,1.0054,27.058,24.36,26.693,29.975,2.32,2.706
"2022-04-14 - EDM 4, NSH 0",EDM,1.0,46.536,53.228,35.540000000000006,41.148,2.6700000000000004,2.511,9.278,11.621,1.781,1.084,7.254,7.915999999999999,20.953,23.857,0.195,0.8700000000000001,10.758,13.165,14.414,13.475,0.6910000000000001,0.583,6.4430000000000005,7.317,0.9794,26.478,23.771,25.024,30.065000000000005,2.271,2.527
"2022-04-16 - VGK 0, EDM 4",EDM,1.0,45.901,50.92,35.755,39.571,2.463,2.426,9.071,11.181,1.675,1.192,6.809,8.007000000000001,19.808,22.814,0.195,0.764,10.842,13.357,14.633,12.385,0.5890000000000001,0.4880000000000001,6.765000000000001,6.5600000000000005,0.9868,26.328,23.796,23.49,29.193,2.207,2.354
"2022-04-20 - DAL 2, EDM 5",EDM,3.0,44.854,52.323,34.712,40.168,1.593,2.511,8.203999999999999,11.083000000000002,1.099,1.079,5.909000000000001,7.965999999999999,19.907,23.642000000000003,0.195,0.859,11.018,14.069,14.223000000000004,12.732,0.302,0.5820000000000001,6.954000000000001,6.572,1.0122,25.986,22.568,23.725,29.895,2.064,2.382
"2022-04-22 - COL 3, EDM 6",EDM,1.0,44.99,54.779,34.382,42.32299999999999,1.796,2.406,8.123999999999999,11.945,1.2000000000000002,1.079,5.929,8.634,19.863,24.986,0.195,0.7529999999999999,11.038,15.461,14.373,12.344,0.404,0.5820000000000001,6.958000000000001,6.531000000000001,0.9942,25.998,22.639,24.235000000000003,31.875,2.059,2.471
"2022-04-24 - EDM 2, CBJ 5",EDM,1.0,43.891000000000005,53.715,33.04299999999999,41.465,1.6949999999999998,2.599,7.382,11.717,0.89,1.366,5.416,8.479,19.246,24.072,0.195,0.647,10.169,14.382,14.618,12.434,0.615,0.581,6.848000000000001,6.916,1.0009,24.422000000000004,22.171,24.095,31.361,1.97,2.42
"2022-04-26 - EDM 5, PIT 1",EDM,1.0,42.847,52.95700000000001,32.396,41.019,1.473,2.319,6.722,11.098,0.765,1.277,4.987,8.213,19.752,24.478,0.195,0.647,10.261,14.323000000000002,13.725,12.392,0.5130000000000001,0.391,6.433,6.962999999999999,0.9968,23.614,20.608,23.43,31.177000000000003,1.879,2.305
